event_date,event_type,Arrested ,Total Cases,location
5/1/2010,Violence against civilians,10,37,Juraichhari
5/1/2010,Battles,8,44,Juraichhari
5/1/2010,Battles,4,13,Santhia
5/1/2010,Battles,4,13,Mirpur
5/1/2010,Battles,4,13,Ataikula
5/1/2010,Riots,10,55,Akhaura
5/1/2010,Riots,10,55,Thakurgaon
5/1/2010,Riots,10,55,Karamdasi
5/1/2010,Riots,10,55,Rangpur
5/1/2010,Violence against civilians,15,78,Baliadangi
5/1/2010,Battles,3,12,Pabna
5/1/2010,Riots,10,55,Chittagong
5/1/2010,Battles,6,33,Palashbari
5/1/2010,Riots,5,50,Rupganj
5/1/2010,Violence against civilians,15,78,Gowainghat
5/1/2010,Battles,6,33,Dhaka - Sutrapur
5/1/2010,Riots,5,50,Paschim Mukhtarpur
5/1/2010,Riots,12,57,Manirampur
5/1/2010,Explosions/Remote violence,4,22,Ataikula
5/1/2010,Riots,10,55,Fulchhari
5/1/2010,Battles,4,13,Sylhet
5/1/2010,Riots,10,55,Durgapur
5/1/2010,Riots,10,55,Sylhet
5/1/2010,Riots,10,55,Naohatta
5/1/2010,Battles,4,22,Ataikula
5/1/2010,Violence against civilians,10,37,Singra
5/1/2010,Violence against civilians,10,37,Sylhet
5/1/2010,Riots,10,55,Raninagar
5/1/2010,Battles,6,33,Rajshahi
5/1/2010,Violence against civilians,15,78,Damurhuda
5/1/2010,Battles,4,13,Mirpur
5/1/2010,Battles,6,33,Barisal
5/1/2010,Battles,4,13,Mirpur
5/1/2010,Riots,10,55,Barisal
5/1/2010,Battles,6,33,Dhaka - Shahbagh
5/1/2010,Riots,5,50,Gaibandha
5/1/2010,Riots,10,55,Pabna
5/1/2010,Riots,12,57,Chittagong
5/1/2010,Riots,12,57,Pabna
5/1/2010,Violence against civilians,10,37,Juraichhari
5/1/2010,Violence against civilians,10,37,Dhaka - Shahbagh
5/1/2010,Riots,10,55,Barisal
5/1/2010,Riots,10,55,Sonaimuri
4/1/2010,Battles,3,12,Shailkupa
4/1/2010,Battles,6,33,Bogra
4/1/2010,Riots,10,55,Bhuapur
4/1/2010,Riots,10,55,Savar
4/1/2010,Riots,10,55,Olipur
4/1/2010,Battles,6,33,Savar
4/1/2010,Violence against civilians,10,37,Barisal
4/1/2010,Riots,12,57,Rajshahi
4/1/2010,Riots,6,15,Dhaka - Mirpur
4/1/2010,Battles,6,33,Chittagong
4/1/2010,Riots,10,55,Joypurhat
4/1/2010,Riots,6,15,Sonargaon
4/1/2010,Violence against civilians,11,47,Sandwip
4/1/2010,Riots,6,15,Dhaka - Kafrul
4/1/2010,Riots,5,50,Dinajpur
4/1/2010,Riots,12,57,Sonargaon
4/1/2010,Riots,10,55,Mohammadpur
4/1/2010,Violence against civilians,15,78,Birampur
4/1/2010,Riots,5,50,Narayanganj
4/1/2010,Riots,6,15,Pabna
4/1/2010,Riots,10,55,Khuner Char
4/1/2010,Violence against civilians,10,37,Dhaka - Shahbagh
4/1/2010,Battles,6,33,Bogra
4/1/2010,Riots,5,50,Pabna
4/1/2010,Riots,10,55,Tungipara
4/1/2010,Violence against civilians,10,37,Kalkini
4/1/2010,Riots,10,55,Matlab Uttar
4/1/2010,Riots,10,55,Chhatak
4/1/2010,Riots,10,55,Keraniganj
4/1/2010,Riots,10,55,Lalmohan
4/1/2010,Riots,5,50,Rajshahi
4/1/2010,Violence against civilians,11,47,Kaliganj
4/1/2010,Riots,10,55,Dhaka - Mirpur
4/1/2010,Riots,10,55,Daulatpur
4/1/2010,Riots,10,55,Rajshahi
4/1/2010,Violence against civilians,10,37,Damurhuda
4/1/2010,Riots,10,55,Dhaka
4/1/2010,Battles,5,23,Atgharia
4/1/2010,Riots,10,55,Savar
4/1/2010,Riots,10,55,Savar
4/1/2010,Riots,10,55,Uttar Chailla
4/1/2010,Riots,6,15,Sonargaon
4/1/2010,Battles,8,44,Harinakunda
4/1/2010,Riots,5,50,Chittagong
4/1/2010,Riots,10,55,Nilphamari
4/1/2010,Violence against civilians,11,47,Keraniganj
4/1/2010,Riots,10,55,Chhatak
4/1/2010,Riots,10,55,Nilphamari
4/1/2010,Violence against civilians,10,37,Jessore
4/1/2010,Battles,4,22,Ataikula
4/1/2010,Riots,6,15,Swarupkati
4/1/2010,Battles,4,22,Atgharia
4/1/2010,Riots,12,57,Benapole
4/1/2010,Violence against civilians,10,37,Sylhet
4/1/2010,Riots,10,55,Shivalaya
4/1/2010,Riots,10,55,Munshiganj
4/1/2010,Riots,6,15,Chandpur
4/1/2010,Riots,12,57,Durgapur
4/1/2010,Violence against civilians,11,47,Lama
4/1/2010,Battles,4,13,Chittagong
4/1/2010,Battles,4,13,Chittagong
4/1/2010,Riots,12,57,Boakkhali
4/1/2010,Riots,8,35,Hathazari
4/1/2010,Riots,10,55,Sirajganj
4/1/2010,Riots,6,15,Ashulia
4/1/2010,Battles,6,33,Lalmohan
4/1/2010,Riots,10,55,Gazaria
4/1/2010,Violence against civilians,11,47,Gangni
4/1/2010,Riots,10,55,Pabna
4/1/2010,Violence against civilians,10,37,Dhaka
4/1/2010,Riots,6,15,Chittagong
4/1/2010,Violence against civilians,15,78,Chapai Nababganj
4/1/2010,Violence against civilians,10,37,Dhaka
4/1/2010,Riots,10,55,Brahmanbaria
4/1/2010,Riots,10,55,Brahmanbaria
4/1/2010,Violence against civilians,10,37,Abhaynagar
4/1/2010,Violence against civilians,10,37,Dhaka
4/1/2010,Battles,3,12,Kushtia
4/1/2010,Battles,3,12,Chuadanga
4/1/2010,Riots,12,57,Wazirpur
4/1/2010,Violence against civilians,11,47,Savar
4/1/2010,Battles,3,12,Kushtia
4/1/2010,Violence against civilians,11,47,Gazipur
4/1/2010,Riots,10,55,Khulna
4/1/2010,Battles,4,13,Damurhuda
4/1/2010,Riots,12,57,Atpara
4/1/2010,Battles,6,33,Magura
4/1/2010,Battles,8,44,Mujibnagar
4/1/2010,Violence against civilians,11,47,Gazipur
4/1/2010,Riots,10,55,Kalia
4/1/2010,Riots,6,15,Bagerhat
4/1/2010,Riots,5,50,Dhaka - Gulshan
4/1/2010,Riots,12,57,Raipur
4/1/2010,Riots,5,50,Bijoynagar
4/1/2010,Riots,10,55,Daudkandi
4/1/2010,Violence against civilians,10,37,Rajshahi
4/1/2010,Violence against civilians,10,37,Faridpur
4/1/2010,Riots,10,55,Panchagarh
4/1/2010,Battles,4,13,Kushtia
4/1/2010,Battles,4,13,Kushtia
4/1/2010,Riots,12,57,Palash
4/1/2010,Battles,6,33,Natore
4/1/2010,Riots,12,57,Savar
4/1/2010,Riots,12,57,Palash
4/1/2010,Riots,12,57,Khulna
4/1/2010,Explosions/Remote violence,4,13,Damurhuda
4/1/2010,Riots,5,50,Kushtia
4/1/2010,Battles,3,12,Chatmohar
4/1/2010,Riots,5,50,Noakhali
4/1/2010,Violence against civilians,11,47,Nabinagar
4/1/2010,Riots,10,55,Sirajganj
4/1/2010,Battles,6,33,Sreepur
4/1/2010,Riots,12,57,Hathazari
4/1/2010,Riots,10,55,Brahmanbaria
4/1/2010,Riots,5,50,Keraniganj
4/1/2010,Violence against civilians,10,37,Natore
4/1/2010,Riots,10,55,Chilmari
4/1/2010,Violence against civilians,11,47,Sadarpur
4/1/2010,Violence against civilians,10,37,Dhaka - Shahbagh
4/1/2010,Riots,6,15,Dhaka
4/1/2010,Riots,12,57,Shajahanpur
4/1/2010,Riots,10,55,Chandpur
4/1/2010,Violence against civilians,10,37,Kaliganj
4/1/2010,Riots,6,15,Alfadanga
4/1/2010,Riots,5,50,Durgapur
4/1/2010,Riots,10,55,Naosara
4/1/2010,Violence against civilians,10,37,Chaugachha
4/1/2010,Riots,6,15,Shyamnagar
4/1/2010,Violence against civilians,15,78,Satkhira
4/1/2010,Violence against civilians,10,37,Mymensingh
4/1/2010,Battles,6,33,Sreepur
4/1/2010,Riots,10,55,Dhaka
4/1/2010,Riots,10,55,Benapole
4/1/2010,Battles,4,13,Kushtia
4/1/2010,Riots,10,55,Dhaka
3/1/2010,Battles,6,33,Kushtia
3/1/2010,Riots,10,55,Chapai Nababganj
3/1/2010,Riots,5,50,Sadarpur
3/1/2010,Battles,8,44,Kahaloo
3/1/2010,Riots,10,55,Chunarughat
3/1/2010,Riots,5,50,Gazipur
3/1/2010,Riots,10,55,Singra
3/1/2010,Violence against civilians,10,37,Harinakunda
3/1/2010,Riots,6,15,Daudkandi
3/1/2010,Riots,10,55,Jhenaidah
3/1/2010,Riots,10,55,Ichhapur
3/1/2010,Explosions/Remote violence,10,37,Rajshahi
3/1/2010,Battles,8,44,Ichhapur
3/1/2010,Riots,10,55,Jugirbhaban
3/1/2010,Riots,10,55,Daudkandi
3/1/2010,Riots,12,57,Thakurgaon
3/1/2010,Riots,12,57,Chittagong
3/1/2010,Riots,10,55,Kushtia
3/1/2010,Riots,10,55,Jhenaidah
3/1/2010,Violence against civilians,10,37,Hathazari
3/1/2010,Battles,8,44,Bahubal
3/1/2010,Battles,6,33,Daudkandi
3/1/2010,Riots,5,50,Dhaka - Shahbagh
3/1/2010,Riots,6,15,Kurigram
3/1/2010,Riots,5,50,Panchagarh
3/1/2010,Riots,12,57,Chitalmari
3/1/2010,Violence against civilians,10,37,Bogra
3/1/2010,Riots,12,57,Panchagarh
3/1/2010,Violence against civilians,10,37,Chapai Nababganj
3/1/2010,Riots,6,15,Rajshahi
3/1/2010,Riots,10,55,Bishwanath
3/1/2010,Riots,10,55,Bogra
3/1/2010,Violence against civilians,10,37,Nawabganj
3/1/2010,Riots,10,55,Senbagh
3/1/2010,Riots,10,55,Teknaf
3/1/2010,Riots,12,57,Swarupkati
3/1/2010,Violence against civilians,15,78,Keraniganj
3/1/2010,Riots,10,55,Panchagarh
3/1/2010,Battles,6,33,Shailkupa
3/1/2010,Battles,6,33,Shailkupa
3/1/2010,Riots,10,55,Telipara
3/1/2010,Battles,6,33,Gangni
3/1/2010,Violence against civilians,10,37,Alamdanga
3/1/2010,Battles,6,33,Gangni
3/1/2010,Riots,10,55,Domar
3/1/2010,Riots,10,55,Sylhet
3/1/2010,Riots,10,55,Teknaf
3/1/2010,Violence against civilians,10,37,Alamdanga
3/1/2010,Battles,6,33,Magura
3/1/2010,Riots,10,55,Senbagh
3/1/2010,Battles,6,33,Shahjadpur
3/1/2010,Riots,6,15,Dhala
3/1/2010,Riots,10,55,Gangni
3/1/2010,Riots,5,50,Narail
3/1/2010,Riots,10,55,Magura
3/1/2010,Riots,10,55,Cox's Bazar
3/1/2010,Battles,6,33,Araihazar
3/1/2010,Riots,12,57,Rajshahi
3/1/2010,Violence against civilians,15,78,Hatibandha
3/1/2010,Violence against civilians,10,37,Rajshahi
3/1/2010,Riots,10,55,Shahjadpur
3/1/2010,Riots,5,50,Sylhet
3/1/2010,Riots,12,57,Parbatipur
3/1/2010,Explosions/Remote violence,10,37,Santhia
3/1/2010,Violence against civilians,10,37,Rajshahi
3/1/2010,Riots,12,57,Santhia
3/1/2010,Riots,10,55,Bogra
3/1/2010,Battles,6,33,Araihazar
3/1/2010,Violence against civilians,15,78,Jaurani
3/1/2010,Battles,6,33,Dhaka - Shahbagh
3/1/2010,Riots,10,55,Dhaka - Kafrul
3/1/2010,Riots,10,55,Munshiganj
3/1/2010,Violence against civilians,10,37,Baliadangi
3/1/2010,Riots,10,55,Cox's Bazar
3/1/2010,Riots,6,15,Sylhet
3/1/2010,Riots,12,57,Parbatipur
3/1/2010,Riots,12,57,Rajshahi
3/1/2010,Violence against civilians,11,47,Baliadangi
3/1/2010,Riots,5,50,Bogra
3/1/2010,Riots,6,15,Dhaka
3/1/2010,Battles,5,14,Shibchar
3/1/2010,Riots,10,55,Mawa
3/1/2010,Riots,10,55,Munshiganj
3/1/2010,Riots,10,55,Patuakhali
3/1/2010,Violence against civilians,10,37,Rangpur
3/1/2010,Riots,6,15,Bogra
3/1/2010,Battles,8,44,Dhaka
3/1/2010,Riots,10,55,Baldipukur
3/1/2010,Battles,8,44,Baldipukur
3/1/2010,Battles,8,44,Mahadebpur
3/1/2010,Battles,8,44,Samaspur
3/1/2010,Battles,8,44,Keraniganj
3/1/2010,Riots,10,55,Mawa
3/1/2010,Riots,10,55,Noakhali
3/1/2010,Riots,10,55,Bogra
3/1/2010,Riots,6,15,Bogra
3/1/2010,Riots,10,55,Munshiganj
3/1/2010,Riots,10,55,Manikchhari
3/1/2010,Violence against civilians,10,37,Saltha
3/1/2010,Riots,10,55,Maijdee
3/1/2010,Violence against civilians,10,37,Rangpur
3/1/2010,Violence against civilians,10,37,Narayanganj
3/1/2010,Riots,12,57,Jamalpur
3/1/2010,Riots,12,57,Tongi
3/1/2010,Violence against civilians,10,37,Bakshiganj
3/1/2010,Battles,6,33,Birpasha
3/1/2010,Riots,6,15,Kamalganj
3/1/2010,Riots,10,55,Mymensingh
3/1/2010,Riots,6,15,Morrelganj
3/1/2010,Violence against civilians,8,17,Morrelganj
3/1/2010,Riots,10,55,Chandpur
3/1/2010,Riots,10,55,Dumuria
3/1/2010,Riots,12,57,Gazipur
3/1/2010,Battles,6,33,Rajshahi
3/1/2010,Riots,10,55,Rajrajeshwar
3/1/2010,Violence against civilians,10,37,Rajshahi
3/1/2010,Riots,10,55,Alamdanga
3/1/2010,Riots,12,57,Mymensingh
3/1/2010,Riots,10,55,Sirajganj
3/1/2010,Riots,6,15,Mymensingh
3/1/2010,Riots,10,55,Shahjadpur
3/1/2010,Riots,10,55,Jibannagar
3/1/2010,Riots,10,55,Chapai Nababganj
3/1/2010,Riots,12,57,Kushtia
3/1/2010,Battles,6,33,Dhaka
3/1/2010,Riots,12,57,Basurhat
3/1/2010,Battles,8,44,Brahmanbaria
3/1/2010,Riots,10,55,Natore
3/1/2010,Violence against civilians,15,78,Bandarbita
3/1/2010,Riots,12,57,Kaliganj
3/1/2010,Riots,12,57,Barisal
3/1/2010,Riots,10,55,Hatiya
3/1/2010,Riots,10,55,Dhaka - Paltan
3/1/2010,Battles,6,33,Dhaka
3/1/2010,Violence against civilians,10,37,Rangpur
3/1/2010,Riots,12,57,Jhenaidah
3/1/2010,Riots,6,15,Bogra
3/1/2010,Violence against civilians,10,37,Jessore
3/1/2010,Riots,5,50,Dhaka
3/1/2010,Battles,6,33,Senbagh
3/1/2010,Riots,10,55,Lalmonirhat
3/1/2010,Violence against civilians,10,37,Jessore
3/1/2010,Riots,6,15,Mithapukur
3/1/2010,Riots,12,57,Charghat
3/1/2010,Battles,9,18,Jaintiapur
3/1/2010,Violence against civilians,15,78,Jaintiapur
3/1/2010,Riots,6,15,Rajshahi
3/1/2010,Battles,6,33,Jessore
3/1/2010,Riots,5,50,Rajshahi
3/1/2010,Riots,5,50,Rajshahi
3/1/2010,Riots,10,55,Sreepur
3/1/2010,Violence against civilians,10,37,Dhaka - Tejgaon
3/1/2010,Riots,10,55,Dakshin Islampur
3/1/2010,Riots,6,15,Ashulia
3/1/2010,Riots,6,15,Mithapukur
3/1/2010,Riots,10,55,Dhaka
3/1/2010,Riots,5,50,Rajshahi
3/1/2010,Violence against civilians,11,47,Atwari
3/1/2010,Violence against civilians,11,47,Atwari
3/1/2010,Riots,10,55,Atwari
3/1/2010,Riots,12,57,Dhaka - Lalbagh
3/1/2010,Battles,8,44,Alamdanga
3/1/2010,Battles,6,33,Barisal
3/1/2010,Riots,12,57,Dhaka - Mirpur
3/1/2010,Riots,12,57,Dhaka
3/1/2010,Explosions/Remote violence,10,37,Dhaka
3/1/2010,Riots,6,15,Jamalpur
3/1/2010,Riots,12,57,Kazipur
3/1/2010,Riots,12,57,Babuganj
3/1/2010,Riots,10,55,Burir Char
3/1/2010,Battles,6,33,Dhaka
3/1/2010,Riots,10,55,Char Dighaldi
3/1/2010,Battles,8,44,Sirajdikhan
3/1/2010,Violence against civilians,10,37,Manikganj
3/1/2010,Violence against civilians,10,37,Barkal
3/1/2010,Riots,10,55,Hathazari
3/1/2010,Violence against civilians,11,47,Manda
3/1/2010,Battles,8,44,Baratali Banihari
3/1/2010,Battles,8,44,Munshiganj
3/1/2010,Explosions/Remote violence,10,37,Jadabpur
3/1/2010,Violence against civilians,10,37,Rajshahi
3/1/2010,Violence against civilians,10,37,Juraichhari
3/1/2010,Riots,10,55,Chittagong
3/1/2010,Riots,12,57,Katiadi
3/1/2010,Riots,12,57,Patiya
3/1/2010,Riots,12,57,Khulna
3/1/2010,Riots,10,55,Hathazari
3/1/2010,Riots,10,55,Sirajganj
3/1/2010,Riots,12,57,Barisal
3/1/2010,Violence against civilians,10,37,Juraichhari
3/1/2010,Violence against civilians,10,37,Bishwanath
3/1/2010,Violence against civilians,15,78,Thakurgaon
3/1/2010,Violence against civilians,15,78,Ranisankail
3/1/2010,Riots,10,55,Dhaka - Tejgaon
3/1/2010,Riots,10,55,Bhairab
3/1/2010,Battles,8,44,Jamalpur
3/1/2010,Riots,10,55,Dhaka - Kotwali
2/1/2010,Battles,9,18,Jaintiapur
2/1/2010,Battles,6,33,Dhaka
2/1/2010,Battles,8,44,Chhagalnaiya
2/1/2010,Riots,12,57,Kushtia
2/1/2010,Battles,6,33,Dhaka - Sutrapur
2/1/2010,Riots,10,55,Sarail
2/1/2010,Explosions/Remote violence,10,37,Phultala
2/1/2010,Riots,5,50,Jessore
2/1/2010,Violence against civilians,8,17,Sylhet
2/1/2010,Riots,6,15,Chittagong
2/1/2010,Riots,10,55,Paba
2/1/2010,Violence against civilians,15,78,Maheshpur
2/1/2010,Violence against civilians,10,37,Durgapur
2/1/2010,Violence against civilians,15,78,Jhenaidah
2/1/2010,Riots,6,15,Chittagong
2/1/2010,Riots,6,15,Chittagong
2/1/2010,Violence against civilians,10,37,Khulna
2/1/2010,Riots,10,55,Khagrachhari
2/1/2010,Battles,4,13,Dhaka - Pallabi
2/1/2010,Violence against civilians,10,37,Natore
2/1/2010,Riots,12,57,Hatibandha
2/1/2010,Riots,12,57,Pabna
2/1/2010,Riots,10,55,Khagrachhari
2/1/2010,Riots,6,15,Saidpur
2/1/2010,Riots,10,55,Khagrachhari
2/1/2010,Riots,12,57,Khalishpur
2/1/2010,Riots,12,57,Kachua
2/1/2010,Riots,5,50,Dinajpur
2/1/2010,Riots,5,50,Rangamati
2/1/2010,Explosions/Remote violence,10,37,Dhaka - Gulshan
2/1/2010,Violence against civilians,10,37,Dhaka - Gulshan
2/1/2010,Riots,6,15,Ishwardi
2/1/2010,Riots,12,57,Kachua
2/1/2010,Violence against civilians,10,37,Manirampur
2/1/2010,Violence against civilians,10,37,Barisal
2/1/2010,Riots,10,55,Hatiya
2/1/2010,Riots,10,55,Pirgachha
2/1/2010,Battles,6,33,Gobindaganj
2/1/2010,Violence against civilians,11,47,Kanaighat
2/1/2010,Riots,12,57,Baghaichhari
2/1/2010,Battles,4,13,Gobindaganj
2/1/2010,Riots,12,57,Chatkhil
2/1/2010,Riots,12,57,Hatiya
2/1/2010,Riots,6,15,Baghaichhari
2/1/2010,Riots,6,15,Dighinala
2/1/2010,Riots,10,55,Rangpur
2/1/2010,Violence against civilians,10,37,Manirampur
2/1/2010,Riots,10,55,Char Fasson
2/1/2010,Riots,10,55,Gangni
2/1/2010,Riots,12,57,Sonagazi
2/1/2010,Violence against civilians,10,37,Bauphal
2/1/2010,Riots,12,57,Khulna
2/1/2010,Riots,10,55,Sonaimuri
2/1/2010,Battles,6,33,Mailmari
2/1/2010,Riots,12,57,Lalmonirhat
2/1/2010,Battles,8,44,Baghaichhari
2/1/2010,Riots,10,55,Sylhet
2/1/2010,Battles,8,44,Gaibandha
2/1/2010,Battles,8,44,Munshiganj
2/1/2010,Battles,5,14,Baghaichhari
2/1/2010,Battles,3,12,Rajbari
2/1/2010,Riots,10,55,Sylhet
2/1/2010,Riots,10,55,Sylhet
2/1/2010,Riots,6,15,Dhaka - Motijheel
2/1/2010,Riots,6,15,Dhaka
2/1/2010,Riots,6,15,Dhaka
2/1/2010,Battles,8,44,Shivalaya
2/1/2010,Riots,10,55,Sylhet
2/1/2010,Violence against civilians,10,37,Panchhari
2/1/2010,Riots,10,55,Bamai
2/1/2010,Violence against civilians,15,78,Panchagarh
2/1/2010,Violence against civilians,15,78,Panchagarh
2/1/2010,Violence against civilians,10,37,Dhaka - Shahbagh
2/1/2010,Riots,6,15,Savar
2/1/2010,Violence against civilians,10,37,Achargaon
2/1/2010,Violence against civilians,10,37,Nandail
2/1/2010,Violence against civilians,10,37,Keraniganj
2/1/2010,Riots,10,55,Lotagara
2/1/2010,Riots,5,50,Barisal
2/1/2010,Riots,10,55,Kushtia
2/1/2010,Riots,10,55,Araihazar
2/1/2010,Battles,6,33,Kushtia
2/1/2010,Riots,12,57,Galachipa
2/1/2010,Riots,6,15,Benapole
2/1/2010,Violence against civilians,10,37,Keraniganj
2/1/2010,Violence against civilians,15,78,Sonargaon
2/1/2010,Violence against civilians,10,37,Dhaka - Shahbagh
2/1/2010,Riots,12,57,Brahmanbaria
2/1/2010,Riots,12,57,Gaurnadi
2/1/2010,Riots,10,55,Kushtia
2/1/2010,Riots,10,55,Sharsha
2/1/2010,Riots,12,57,Natore
2/1/2010,Violence against civilians,15,78,Jaintiapur
2/1/2010,Explosions/Remote violence,10,37,Kotchandpur
2/1/2010,Battles,4,13,Kotchandpur
2/1/2010,Battles,8,44,Mirzapur
2/1/2010,Explosions/Remote violence,10,37,Sharsha
2/1/2010,Riots,6,15,Nilphamari
2/1/2010,Riots,12,57,Barguna
2/1/2010,Riots,10,55,Mirzapur
2/1/2010,Violence against civilians,10,37,Chittagong
2/1/2010,Violence against civilians,10,37,Dhaka
2/1/2010,Explosions/Remote violence,3,30,Brahmanbaria
2/1/2010,Riots,10,55,Chandpur
2/1/2010,Riots,6,15,Chittagong
2/1/2010,Riots,10,55,Madaripur
2/1/2010,Riots,12,57,Nandigram
2/1/2010,Riots,6,15,Sylhet
2/1/2010,Riots,10,55,Sirajganj
2/1/2010,Violence against civilians,10,37,Nandigram
2/1/2010,Riots,6,15,Dhaka - Uttara
2/1/2010,Riots,6,15,Dhaka - Uttara
2/1/2010,Violence against civilians,10,37,Dhaka - Cantonment
2/1/2010,Riots,6,15,Dhaka - Paltan
2/1/2010,Violence against civilians,10,37,Dhaka
2/1/2010,Battles,4,13,Chapai Nababganj
2/1/2010,Explosions/Remote violence,3,30,Brahmanbaria
2/1/2010,Riots,10,55,Jessore
2/1/2010,Riots,12,57,Zianagar
2/1/2010,Violence against civilians,8,17,Shibganj
2/1/2010,Riots,12,57,Rajshahi
2/1/2010,Riots,12,57,Palashbari
2/1/2010,Riots,5,50,Pabna
2/1/2010,Riots,5,50,Mehendiganj
2/1/2010,Violence against civilians,8,17,Shibganj
2/1/2010,Riots,12,57,Dhaka
2/1/2010,Battles,4,13,Sirajganj
2/1/2010,Riots,12,57,Habiganj
2/1/2010,Riots,12,57,Pabna
2/1/2010,Violence against civilians,10,37,Cox's Bazar
2/1/2010,Violence against civilians,10,37,Savar
2/1/2010,Riots,10,55,Phulbari
2/1/2010,Riots,10,55,Jhaugara
2/1/2010,Riots,12,57,Pabna
2/1/2010,Explosions/Remote violence,5,23,Gayasperbari
2/1/2010,Riots,12,57,Dhaka
2/1/2010,Battles,6,33,Damurhuda
2/1/2010,Battles,8,44,Duliata
2/1/2010,Battles,6,33,Patuakhali
2/1/2010,Battles,4,13,Rajshahi
2/1/2010,Riots,10,55,Chittagong
2/1/2010,Riots,10,55,Palashbari
2/1/2010,Riots,12,57,Pabna
2/1/2010,Riots,12,57,Moheshpur
2/1/2010,Battles,4,22,Ataikula
2/1/2010,Riots,10,55,Duliata
2/1/2010,Riots,12,57,Khagrachhari
2/1/2010,Riots,12,57,Charghat
2/1/2010,Riots,12,57,Dhaka - Shahbagh
2/1/2010,Riots,12,57,Dhaka - Shahbagh
2/1/2010,Violence against civilians,10,37,Dhaka - Bangshal
2/1/2010,Explosions/Remote violence,2,20,Chuadanga
2/1/2010,Battles,4,13,Rajshahi
2/1/2010,Riots,10,55,Araihazar
2/1/2010,Riots,10,55,Damurhuda
2/1/2010,Riots,5,50,Gazipur
2/1/2010,Battles,6,33,Rajshahi
2/1/2010,Riots,6,15,Kamalnagar
2/1/2010,Riots,10,55,Chuadanga
2/1/2010,Battles,4,22,Dhaka - Mirpur
2/1/2010,Battles,4,13,Damurhuda
2/1/2010,Riots,10,55,Damurhuda
2/1/2010,Riots,12,57,Kishoreganj
2/1/2010,Violence against civilians,10,37,Ashulia
2/1/2010,Riots,12,57,Sreepur
2/1/2010,Battles,6,33,Basurhat
2/1/2010,Riots,10,55,Debidwar
2/1/2010,Riots,6,15,Kamalnagar
2/1/2010,Riots,12,57,Mohish Khocha
2/1/2010,Violence against civilians,11,47,Dhamrai
2/1/2010,Violence against civilians,11,47,Sarishabari
2/1/2010,Violence against civilians,15,78,Tentulia
2/1/2010,Violence against civilians,10,37,Shailkupa
2/1/2010,Riots,10,55,Dhaka
2/1/2010,Violence against civilians,10,37,Char Chandia
2/1/2010,Riots,12,57,Chittagong
2/1/2010,Riots,12,57,Dhaka
2/1/2010,Battles,8,44,Narsingdi
2/1/2010,Violence against civilians,11,47,Shibganj
2/1/2010,Riots,12,57,Banaripara
2/1/2010,Battles,9,18,Jaintiapur
2/1/2010,Riots,6,15,Dhaka - Shahbagh
2/1/2010,Riots,10,55,Comilla
2/1/2010,Riots,10,55,Gazipur
2/1/2010,Violence against civilians,10,37,Mymensingh
2/1/2010,Violence against civilians,10,37,Chittagong
2/1/2010,Battles,8,44,Jaintiapur
2/1/2010,Battles,8,44,Jaintiapur
2/1/2010,Violence against civilians,10,37,Shahjadpur
2/1/2010,Riots,10,55,Noakhali
2/1/2010,Violence against civilians,11,47,Purbadhala
2/1/2010,Battles,4,13,Dhaka - Shahbagh
2/1/2010,Violence against civilians,10,37,Dhaka - Shahbagh
2/1/2010,Violence against civilians,10,37,Dhaka - Uttara
2/1/2010,Riots,10,55,Dhaka - Paltan
2/1/2010,Battles,6,33,Brahmanbaria
2/1/2010,Riots,5,50,Bhairab
2/1/2010,Riots,5,50,Kushtia
2/1/2010,Violence against civilians,15,78,Kaliganj
2/1/2010,Battles,6,33,Noakhali
2/1/2010,Riots,5,50,Raiganj
2/1/2010,Violence against civilians,9,27,Dhaka - Uttar Khan
1/1/2010,Riots,10,55,Anandapur
1/1/2010,Riots,10,55,Munshiganj
1/1/2010,Riots,10,55,Diasur
1/1/2010,Riots,5,50,Sirajganj
1/1/2010,Riots,12,57,Tangail
1/1/2010,Riots,12,57,Joypurhat
1/1/2010,Riots,12,57,Ghior
1/1/2010,Riots,10,55,Gaurnadi
1/1/2010,Battles,6,33,Comilla
1/1/2010,Battles,4,13,Fatikchhari
1/1/2010,Riots,10,55,Kishoreganj
1/1/2010,Riots,5,50,Raiganj
1/1/2010,Violence against civilians,10,37,Lalmonirhat
1/1/2010,Violence against civilians,11,47,Charghat
1/1/2010,Riots,6,15,Rajshahi
1/1/2010,Riots,6,15,Dhaka - Sher e Bangla Nagar
1/1/2010,Riots,5,50,Dhaka
1/1/2010,Riots,10,55,Bishwanath
1/1/2010,Violence against civilians,10,37,Kishoreganj
1/1/2010,Violence against civilians,11,47,Phulbari
1/1/2010,Riots,6,15,Rajshahi
1/1/2010,Riots,10,55,Chittagong
1/1/2010,Riots,12,57,Dhaka - Sher e Bangla Nagar
1/1/2010,Riots,6,15,Dhaka
1/1/2010,Riots,10,55,Bhola
1/1/2010,Battles,4,13,Gazipur
1/1/2010,Explosions/Remote violence,10,37,Benapole
1/1/2010,Riots,5,50,Baghaichhari
1/1/2010,Riots,6,15,Chittagong
1/1/2010,Riots,6,15,Kushtia
1/1/2010,Riots,12,57,Bhairab
1/1/2010,Violence against civilians,10,37,Hossainpur
1/1/2010,Riots,12,57,Dinajpur
